participant_id,c_utts,c_form,c_gloss,c_obj,C_Pret,context,p_utts,p_form,p_gloss,p_obj,id,C_wpu
38,-- up here?,NA,NA,NA,NA,C isp laying in yard with Emily.  M is inside.,NA,NA,NA,NA,10380700001,3
38,oh poke.,NA,NA,NA,1,NA,NA,NA,NA,NA,10380700010,2
38,my ###!,NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700100,2
38,NA,NA,NA,NA,NA,NA,"hmm, laughing at Emmy.",$,NA,NA,10380701000,0
38,huh?,NA,NA,NA,NA,NA,NA,NA,NA,NA,10380701001,1
38,NA,NA,NA,NA,NA,NA,---,$,NA,NA,10380701002,0
38,NA,NA,NA,NA,NA,M talking to Emily.,NA,NA,NA,NA,10380701003,0
38,NA,NA,NA,NA,NA,Emily talking to C.,NA,NA,NA,NA,10380701004,0
38,NA,NA,NA,NA,NA,NA,uhoh.,NA,NA,NA,10380701005,0
38,oh.,NA,NA,NA,NA,NA,NA,NA,NA,NA,10380701006,1
38,NA,NA,NA,NA,NA,NA,that's ok.,NA,NA,NA,10380701007,0
38,NA,NA,NA,NA,NA,NA,we'll have daddy fix it.,NA,NA,NA,10380701008,0
38,NA,NA,NA,NA,NA,NA,I'll just have to get some of the glue on there.,NA,NA,NA,10380701009,0
38,why?,NA,NA,NA,1,NA,NA,NA,NA,NA,10380700101,1
38,NA,NA,NA,NA,NA,NA,---,NA,NA,NA,10380701010,0
38,NA,NA,NA,NA,NA,NA,we'll fix it.,NA,NA,NA,10380701011,0
38,NA,NA,NA,NA,NA,NA,"say, we'll fix it.",nod,yes,NA,10380701012,0
38,NA,NA,NA,NA,NA,NA,---,NA,NA,NA,10380701013,0
38,NA,NA,NA,NA,NA,NA,"we'll fix it though, bud.",NA,NA,NA,10380701014,0
38,NA,NA,NA,NA,NA,NA,"well let's not play with it, ok?",NA,NA,NA,10380701015,0
38,NA,NA,NA,NA,NA,NA,leave it right -- just like that.,NA,NA,NA,10380701016,0
38,Emmy I'm going into my house.,NA,NA,NA,1,NA,NA,NA,NA,NA,10380701017,6
38,I'm going into my --,NA,NA,NA,1,NA,NA,NA,NA,NA,10380701018,5
38,NA,NA,NA,NA,NA,NA,---,NA,NA,NA,10380701019,0
38,NA,NA,NA,NA,NA,NA,what are you playing?,$,NA,NA,10380700102,0
38,NA,NA,NA,NA,NA,NA,"Grace, look at Jack standing.",$,NA,NA,10380701020,0
38,Jack's standing?,NA,NA,NA,NA,NA,NA,NA,NA,NA,10380701021,2
38,NA,NA,NA,NA,NA,NA,look at him.,$,NA,NA,10380701022,0
38,I'm ###!,NA,NA,NA,NA,NA,NA,NA,NA,NA,10380701023,2
38,huh?,NA,NA,NA,NA,NA,NA,NA,NA,NA,10380701024,1
38,huh?,NA,NA,NA,NA,NA,NA,NA,NA,NA,10380701025,1
38,huh?,NA,NA,NA,NA,NA,NA,NA,NA,NA,10380701026,1
38,my pants!,NA,NA,NA,NA,NA,NA,NA,NA,NA,10380701027,2
38,my pants!,NA,NA,NA,NA,NA,NA,NA,NA,NA,10380701028,2
38,"my pants, pants.",NA,NA,NA,NA,NA,NA,NA,NA,NA,10380701029,3
38,"um, swords and we're firepersons.",NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700103,5
38,look.,NA,NA,NA,NA,NA,NA,NA,NA,NA,10380701030,1
38,NA,NA,NA,NA,NA,NA,---,$,NA,NA,10380701031,0
38,NA,NA,NA,NA,NA,NA,---,$,NA,NA,10380701032,0
38,---,NA,NA,NA,NA,C singing.,NA,NA,NA,NA,10380701033,1
38,yuck!,NA,NA,NA,NA,NA,NA,NA,NA,NA,10380701034,1
38,Woah!,NA,NA,NA,NA,NA,NA,NA,NA,NA,10380701035,1
38,look at ###.,NA,NA,NA,NA,NA,NA,NA,NA,NA,10380701036,3
38,huh?,NA,NA,NA,NA,NA,NA,NA,NA,NA,10380701037,1
38,NA,NA,NA,NA,NA,NA,she singing your song?,$,NA,NA,10380701038,0
38,hello Jackie_Baby!,NA,NA,NA,NA,NA,NA,NA,NA,NA,10380701039,2
38,NA,NA,NA,NA,NA,NA,you're being firepersons?,$,NA,NA,10380700104,0
38,NA,NA,NA,NA,NA,NA,you like that song?,NA,NA,NA,10380701040,0
38,NA,NA,NA,NA,NA,NA,do you like that song?,NA,NA,NA,10380701041,0
38,###.,NA,NA,NA,NA,NA,NA,NA,NA,NA,10380701042,1
38,NA,NA,NA,NA,NA,NA,let's find another song.,$,NA,NA,10380701043,0
38,me too!,NA,NA,NA,NA,NA,NA,NA,NA,NA,10380701044,2
38,NA,NA,NA,NA,NA,NA,you can take turns.,NA,NA,NA,10380701045,0
38,um --,NA,NA,NA,NA,NA,---,NA,NA,NA,10380701046,2
38,that's a schedule.,NA,NA,NA,1,NA,NA,NA,NA,NA,10380701047,3
38,ok.,NA,NA,NA,NA,NA,NA,NA,NA,NA,10380701048,1
38,NA,NA,NA,NA,NA,NA,"what's your schedule say, Grace?",$,NA,NA,10380701049,0
38,yeah.,NA,NA,NA,1,NA,NA,NA,NA,NA,10380700105,1
38,it says we need everybody's ### --,NA,NA,NA,1,NA,NA,NA,NA,NA,10380701050,7
38,NA,NA,NA,NA,NA,M talking to Emily.,NA,NA,NA,NA,10380701051,0
38,NA,NA,NA,NA,NA,Emily talking to C.,NA,NA,NA,NA,10380701052,0
38,NA,NA,NA,NA,NA,END TAPE 2,NA,NA,NA,NA,10380701053,0
38,NA,NA,NA,NA,NA,NA,### good idea.,$,NA,NA,10380700106,0
38,NA,NA,NA,NA,NA,NA,you have to be very brave.,$,NA,NA,10380700107,0
38,"Emmy, you come --",NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700108,4
38,come --,NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700109,2
38,poke.,NA,NA,NA,1,NA,NA,NA,NA,NA,10380700011,1
38,oh.,NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700110,1
38,meow!,NA,NA,NA,1,NA,NA,NA,NA,NA,10380700111,1
38,uhoh.,NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700112,1
38,find a new house.,NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700113,4
38,---,NA,NA,NA,NA,C singing nonsense syllables.,NA,NA,NA,NA,10380700114,1
38,why are you doing that?,NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700115,5
38,what?,NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700116,1
38,### I don't want them.,NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700117,5
38,I don't want them.,NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700118,4
38,oh!,NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700119,1
38,"ow, poke.",NA,NA,NA,1,NA,NA,NA,NA,NA,10380700012,2
38,now it's my turn.,NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700120,4
38,NA,NA,NA,NA,NA,Emily talks to C.,NA,NA,NA,NA,10380700121,0
38,now it's my turn.,NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700122,4
38,Woah!,NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700123,1
38,what?,NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700124,1
38,I got you.,NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700125,3
38,I got you.,NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700126,3
38,it's me.,NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700127,2
38,NA,NA,NA,NA,NA,NA,girls.,$,NA,NA,10380700128,0
38,NA,NA,NA,NA,NA,NA,"be careful with each other, ok?",$,NA,NA,10380700129,0
38,poke!,NA,NA,NA,1,NA,NA,NA,NA,NA,10380700013,1
38,###.,NA,NA,NA,NA,NA,don't get too crazy on the slide.,$,NA,NA,10380700130,1
38,NA,NA,NA,NA,NA,NA,somebody might fall off.,$,NA,NA,10380700131,0
38,NA,NA,NA,NA,NA,NA,###.,$,NA,NA,10380700132,0
38,"yeah, yeah.",NA,NA,NA,1,NA,NA,NA,NA,NA,10380700133,2
38,"I was -- I will be Captain_Hook, ok?",point,C,C,NA,NA,NA,NA,NA,NA,10380700134,8
38,ok.,NA,NA,NA,1,NA,NA,NA,NA,NA,10380700135,1
38,what?,NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700136,1
38,ok.,NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700137,1
38,you didn't give me a kiss.,NA,NA,NA,1,NA,NA,NA,NA,NA,10380700138,6
38,Captain_Hook!,NA,NA,NA,1,NA,NA,NA,NA,NA,10380700139,1
38,another one!,NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700014,2
38,Captain_Hook!,NA,NA,NA,1,NA,NA,NA,NA,NA,10380700140,1
38,Captain_Hook!,NA,NA,NA,1,NA,NA,NA,NA,NA,10380700141,1
38,now it's my -- ###.,NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700142,5
38,now it's my turn.,NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700143,4
38,no.,NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700144,1
38,###.,NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700145,1
38,Captain_Hook!,NA,NA,NA,1,NA,NA,NA,NA,NA,10380700146,1
38,Captain_Hook!,NA,NA,NA,1,NA,NA,NA,NA,NA,10380700147,1
38,hook!,NA,NA,NA,1,NA,NA,NA,NA,NA,10380700148,1
38,now it's my turn.,NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700149,4
38,baby cat come here!,NA,NA,NA,1,NA,NA,NA,NA,NA,10380700015,4
38,Woah!,NA,NA,NA,1,NA,NA,NA,NA,NA,10380700150,1
38,NA,NA,NA,NA,NA,Emily talks to C.,NA,NA,NA,NA,10380700151,0
38,"you got to say, Captain_Hook!",NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700152,5
38,ok?,NA,NA,NA,1,NA,NA,NA,NA,NA,10380700153,1
38,###.,NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700154,1
38,it's my turn.,NA,NA,NA,1,NA,NA,NA,NA,NA,10380700155,3
38,###!,NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700156,1
38,I ### -- I -- I --,NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700157,7
38,now it's my turn be -- to be -- ### --,NA,NA,NA,1,NA,NA,NA,NA,NA,10380700158,11
38,ok!,NA,NA,NA,1,NA,NA,NA,NA,NA,10380700159,1
38,let me get you ###.,NA,NA,NA,1,NA,NA,NA,NA,NA,10380700016,5
38,I'm coming!,NA,NA,NA,1,NA,NA,NA,NA,NA,10380700160,2
38,yes it --,NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700161,3
38,Woah!,NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700162,1
38,Woah!,NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700163,1
38,no.,NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700164,1
38,### the ladder!,NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700165,3
38,###.,NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700166,1
38,why?,NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700167,1
38,###.,NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700168,1
38,ok.,NA,NA,NA,1,NA,NA,NA,NA,NA,10380700169,1
38,"meow, meow!",NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700017,2
38,let's go together.,NA,NA,NA,1,NA,NA,NA,NA,NA,10380700170,3
38,let's --,NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700171,2
38,ok!,NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700172,1
38,Woah!,NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700173,1
38,no.,NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700174,1
38,### on.,NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700175,2
38,how about I do -- ### the ladder.,NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700176,8
38,Woah!,NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700177,1
38,yeah!,NA,NA,NA,1,NA,NA,NA,NA,NA,10380700178,1
38,ok.,NA,NA,NA,1,NA,NA,NA,NA,NA,10380700179,1
38,"meow, meow!",NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700018,2
38,my whistle!,NA,NA,NA,1,NA,NA,NA,NA,NA,10380700180,2
38,NA,NA,NA,NA,NA,Emily talks to C.,NA,NA,NA,NA,10380700181,0
38,no.,NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700182,1
38,"that's my whistle, ok?",NA,NA,NA,1,NA,NA,NA,NA,NA,10380700183,4
38,that's my -- my --,NA,NA,NA,1,NA,NA,NA,NA,NA,10380700184,5
38,ok.,NA,NA,NA,1,NA,NA,NA,NA,NA,10380700185,1
38,play guitar.,NA,NA,NA,1,NA,NA,NA,NA,NA,10380700186,2
38,play guitar.,NA,NA,NA,1,NA,NA,NA,NA,NA,10380700187,2
38,I --,NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700188,2
38,"Emmy don't ### -- play that for ###, don't you?",NA,NA,NA,1,NA,NA,NA,NA,NA,10380700189,10
38,"meow, meow!",NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700019,2
38,don't you?,NA,NA,NA,1,NA,NA,NA,NA,NA,10380700190,2
38,"don't you, Emmy?",NA,NA,NA,1,NA,NA,NA,NA,NA,10380700191,3
38,"Emmy, don't you want --",NA,NA,NA,1,NA,NA,NA,NA,NA,10380700192,5
38,NA,hold,piece of toy,piece of toy,NA,NA,NA,NA,NA,NA,10380700193,0
38,now it's my turn.,NA,NA,NA,1,NA,NA,NA,NA,NA,10380700194,4
38,yeah!,NA,NA,NA,1,NA,NA,NA,NA,NA,10380700195,1
38,under the toy+box.,NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700196,3
38,under the toy+box.,NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700197,3
38,under the toy+box.,NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700198,3
38,here's a toy!,hold,piece of toy,piece of toy,NA,NA,NA,NA,NA,NA,10380700199,3
38,I'm going to climb down here.,NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700002,6
38,"meow, meow!",NA,NA,NA,1,NA,NA,NA,NA,NA,10380700020,2
38,here's a toy!,NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700200,3
38,get the ###.,NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700201,3
38,I need go potty!,NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700202,4
38,I need go potty!,NA,NA,NA,NA,Tape break.,NA,NA,NA,NA,10380700203,4
38,### I put it right --,NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700204,6
38,this is my drum body.,palm,C's belly,C's belly,NA,NA,NA,NA,NA,NA,10380700205,5
38,NA,NA,NA,NA,NA,NA,---,$,NA,NA,10380700206,0
38,NA,NA,NA,NA,NA,NA,hey Grace.,$,NA,NA,10380700207,0
38,NA,NA,NA,NA,NA,NA,"daddy's going, honey.",$,NA,NA,10380700208,0
38,ok.,NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700209,1
38,meow.,NA,NA,NA,1,NA,NA,NA,NA,NA,10380700021,1
38,"bye, daddy!",NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700210,2
38,but I will miss you.,NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700211,5
38,### dad don't you -- want to see the picture I made you?,point,picture,picture,NA,NA,NA,NA,NA,NA,10380700212,13
38,NA,point,picture,picture,NA,NA,NA,NA,NA,NA,10380700213,0
38,NA,NA,NA,NA,NA,NA,"and, Grace, show daddy your award from swimming.",point,award,award,10380700214,0
38,come on.,NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700215,2
38,let's go.,NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700216,2
38,NA,NA,NA,NA,NA,NA,---,NA,NA,NA,10380700217,0
38,we're going to clean up the basement.,NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700218,7
38,NA,NA,NA,NA,NA,NA,hey.,$,NA,NA,10380700219,0
38,meow!,NA,NA,NA,1,NA,NA,NA,NA,NA,10380700022,1
38,NA,NA,NA,NA,NA,NA,start cleaning up.,$,NA,NA,10380700220,0
38,NA,NA,NA,NA,NA,NA,"I'm going to get my water bottle out of the car, ok?",$,NA,NA,10380700221,0
38,ooh!,NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700222,1
38,come on.,NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700223,2
38,NA,NA,NA,NA,NA,NA,---,$,NA,NA,10380700224,0
38,clean up!,NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700225,2
38,clean up!,NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700226,2
38,this is my beautiful doll.,NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700227,5
38,this is my beautiful doll.,hold,doll,doll,NA,NA,NA,NA,NA,NA,10380700228,5
38,NA,NA,NA,NA,NA,M talking to F and E.,NA,NA,NA,NA,10380700229,0
38,meow!,NA,NA,NA,1,NA,NA,NA,NA,NA,10380700023,1
38,Woah!,NA,NA,NA,NA,F and Emily talking to C.,NA,NA,NA,NA,10380700230,1
38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700231,0
38,huh?,NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700232,1
38,Woah!,NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700233,1
38,can I see?,NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700234,3
38,I'm going to have this beautiful butter+fly wings.,NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700235,8
38,I'm going to have these beautiful butter+fly wings.,NA,NA,NA,1,NA,NA,NA,NA,NA,10380700236,8
38,what?,NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700237,1
38,oh.,NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700238,1
38,"well, look what I'm dressing up to.",NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700239,7
38,meow!,NA,NA,NA,1,NA,NA,NA,NA,NA,10380700024,1
38,look what I'm dressing up to.,NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700240,6
38,ok.,NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700241,1
38,make it now.,NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700242,3
38,### make now.,NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700243,3
38,"see if it makes now, Emmy.",NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700244,6
38,### --,NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700245,2
38,"no, Emmy change it.",NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700246,4
38,now --,NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700247,2
38,"Emmy, Emmy, I -- now it's my turn.",NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700248,8
38,ok.,NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700249,1
38,"meow, meow, meow.",NA,NA,NA,1,NA,NA,NA,NA,NA,10380700025,3
38,now I --,NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700250,3
38,"no, see if it works now.",NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700251,6
38,"Emmy, this goes like over and over.",NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700252,7
38,"Emmy, I show you how to do it!",NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700253,8
38,I was showing you how to do it.,NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700254,8
38,NA,NA,NA,NA,NA,NA,---,$,NA,NA,10380700255,0
38,I was not.,NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700256,3
38,NA,NA,NA,NA,NA,NA,---,$,NA,NA,10380700257,0
38,I want to be the -- clean+up champion!,NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700258,8
38,NA,NA,NA,NA,NA,NA,ok.,NA,NA,NA,10380700259,0
38,meow!,NA,NA,NA,1,NA,NA,NA,NA,NA,10380700026,1
38,###.,NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700260,1
38,NA,NA,NA,NA,NA,NA,then you know what to do.,NA,NA,NA,10380700261,0
38,I'm a beautiful princess.,tada,exclamation,NA,NA,NA,NA,NA,NA,NA,10380700262,4
38,NA,NA,NA,NA,NA,NA,are you?,$,NA,NA,10380700263,0
38,"mom, can you help me with these?",NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700264,7
38,NA,NA,NA,NA,NA,NA,"oh, I'm cleaning up.",$,NA,NA,10380700265,0
38,"no, I'm need -- need help!",NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700266,6
38,need help me.,NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700267,3
38,NA,NA,NA,NA,NA,NA,"oh, put the wings on?",NA,NA,NA,10380700268,0
38,I want -- put --,NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700269,5
38,what?,NA,NA,NA,NA,C talking to F.,NA,NA,NA,NA,10380700027,1
38,NA,NA,NA,NA,NA,NA,"yeah, you guys are cleaning up a lot.",$,NA,NA,10380700270,0
38,"look at, mom.",NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700271,3
38,I'm helping you guys!,NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700272,4
38,NA,NA,NA,NA,NA,NA,why thank+you.,$,NA,NA,10380700273,0
38,NA,NA,NA,NA,NA,NA,oh!,NA,NA,NA,10380700274,0
38,NA,NA,NA,NA,NA,NA,ok.,$,NA,NA,10380700275,0
38,NA,NA,NA,NA,NA,NA,what kind of fort do you want?,NA,NA,NA,10380700276,0
38,any fort.,NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700277,2
38,NA,NA,NA,NA,NA,NA,do you want a big one or a little one?,NA,NA,NA,10380700278,0
38,a big one!,NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700279,3
38,hi Miss_Mona and Bandit!,NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700028,4
38,NA,NA,NA,NA,NA,NA,do you want it to be dark or light?,NA,NA,NA,10380700280,0
38,light.,NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700281,1
38,NA,NA,NA,NA,NA,NA,hm.,NA,NA,NA,10380700282,0
38,NA,NA,NA,NA,NA,NA,have to talk about it.,NA,NA,NA,10380700283,0
38,"we're -- we're almost done, Em!",NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700284,6
38,NA,NA,NA,NA,NA,NA,yup.,$,NA,NA,10380700285,0
38,NA,NA,NA,NA,NA,NA,"Grace, can you put these back on this toy, please?",NA,NA,NA,10380700286,0
38,what?,NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700287,1
38,"we're cleaning up, up.",NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700288,4
38,###.,NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700289,1
38,hi!,NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700029,1
38,NA,NA,NA,NA,NA,M talking to Emily.,NA,NA,NA,NA,10380700290,0
38,NA,NA,NA,NA,NA,Emily and E talking to C.,NA,NA,NA,NA,10380700291,0
38,NA,NA,NA,NA,NA,NA,---,NA,NA,NA,10380700292,0
38,### can make a ###.,NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700293,5
38,---,NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700294,1
38,yeah.,NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700295,1
38,we're almost.,NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700296,2
38,what?,NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700297,1
38,"yeah, we are!",NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700298,3
38,NA,NA,NA,NA,NA,NA,ok.,$,NA,NA,10380700299,0
38,ok.,NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700003,1
38,Jana's over here.,NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700030,3
38,NA,NA,NA,NA,NA,NA,did you decide if you want a light one or a dark one.,$,NA,NA,10380700300,0
38,a light -- I want a lighter one.,NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700301,8
38,yeah.,NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700302,1
38,NA,NA,NA,NA,NA,NA,she does?,$,NA,NA,10380700303,0
38,sometimes I hold my mouth -- ### hope ### for pretend.,NA,NA,NA,1,NA,NA,NA,NA,NA,10380700304,11
38,NA,NA,NA,NA,NA,NA,ok.,NA,NA,NA,10380700305,0
38,NA,NA,NA,NA,NA,NA,where do you want the door?,NA,NA,NA,10380700306,0
38,um me --,NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700307,3
38,right here.,point,place in cardboard,place in cardboard,NA,NA,NA,NA,NA,NA,10380700308,2
38,NA,NA,NA,NA,NA,NA,you want the door on this --,NA,NA,NA,10380700309,0
38,Jana's over.,NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700031,2
38,NA,NA,NA,NA,NA,NA,here.,NA,NA,NA,10380700310,0
38,NA,NA,NA,NA,NA,NA,we'll put the door right next to this pole.,NA,NA,NA,10380700311,0
38,NA,NA,NA,NA,NA,NA,how about that?,NA,NA,NA,10380700312,0
38,NA,NA,NA,NA,NA,NA,###.,NA,NA,NA,10380700313,0
38,NA,NA,NA,NA,NA,NA,"we're going to make the walls first, ok?",NA,NA,NA,10380700314,0
38,wall!,NA,NA,NA,1,NA,NA,NA,NA,NA,10380700315,1
38,Woah!,NA,NA,NA,NA,NA,can you carry this one in there?,NA,NA,NA,10380700316,1
38,NA,NA,NA,NA,NA,NA,do it together.,hold,take flattened box,flattened box,10380700317,0
38,NA,NA,NA,NA,NA,NA,you got it?,NA,NA,NA,10380700318,0
38,yeah.,NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700319,1
38,hi!,NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700032,1
38,we got it.,NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700320,3
38,NA,NA,NA,NA,NA,NA,"open the door more, Gracie.",NA,NA,NA,10380700321,0
38,come on!,NA,NA,NA,NA,NA,you got to turn it.,NA,NA,NA,10380700322,2
38,###!,NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700323,1
38,NA,NA,NA,NA,NA,NA,how about this?,NA,NA,NA,10380700324,0
38,NA,NA,NA,NA,NA,NA,"you guys stay here and I'll bring out the boxes and then I'll -- create the fort, ok?",NA,NA,NA,10380700325,0
38,Woah!,NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700326,1
38,NA,NA,NA,NA,NA,NA,hey Gracie.,$,NA,NA,10380700327,0
38,NA,NA,NA,NA,NA,NA,Grace.,$,NA,NA,10380700328,0
38,NA,NA,NA,NA,NA,NA,Grace.,$,NA,NA,10380700329,0
38,###.,NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700033,1
38,NA,NA,NA,NA,NA,NA,do me a favor and go close that door up there quietly please.,$,NA,NA,10380700330,0
38,why?,NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700331,1
38,NA,NA,NA,NA,NA,NA,because I don't want Jack to wake up.,$,NA,NA,10380700332,0
38,"Emmy, come up --",NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700333,4
38,### make a fort.,NA,NA,NA,1,NA,NA,NA,NA,NA,10380700334,4
38,NA,NA,NA,NA,NA,NA,---,$,NA,NA,10380700335,0
38,NA,NA,NA,NA,NA,NA,---,$,NA,NA,10380700336,0
38,NA,NA,NA,NA,NA,NA,Grace.,$,NA,NA,10380700337,0
38,NA,NA,NA,NA,NA,NA,don't jump on the futon.,$,NA,NA,10380700338,0
38,NA,NA,NA,NA,NA,NA,I know.,NA,NA,NA,10380700339,0
38,"Emmy, I'm going to put the stick --",NA,NA,NA,NA,NA,NA,NA,NA,NA,10380700034,8
